conversation_id,user_id,costumer_id,order_id,msg_id,table_name,external_userid,userid,content,event,event_score,event_level,reason,indexs,eventType
4277ca1f877efdb657de4fdb4d702294,2024721713261123,wm84u4EAAA9f1x3prDdyL614WvvtBx8g,20250919225104255507,8935196599229612688_1753446045306_external,wwc6a28c1b56e3a884_single_202507,wm84u4EAAA9f1x3prDdyL614WvvtBx8g,2024721713261123,可以吗？                .小万决定不了公司的价格，只能在“最优惠！！最优惠！！”的时候，多通知您几次，希望您用最低的成本去体验我们内部的实力，[加油]二波牛来了，实力也带您反复验证了，跟上的学员每天都在大赚报喜，您也信小万一次，办一个跟上试试吗？一定也不会让您失望的！[爱心]【#持续认证的好票+16个月超长服务期+买一送30万元大礼包.】统统给到您，您尽管办理，小万定会把最好的服务给您，就520带您办一个？[玫瑰]回复【8】行吧，看你这么执着，520办一个试试,一次一只票,5,黄线,员工明确强调每次推荐一只股票，例如“每次精选一只”，这符合规则中的一次推荐一只票的描述。,"-1,-1",确定违规项
69e85d16d5832da4575f3b124fc9dc27,20259101735592112,wmGo3oHAAAVu58hZzcj5jQKIW3TMfX3A,20250919225405946027,16085994645575338840_1754460816340_external,ww4d1e2b07609fb8b5_single_202508,wmGo3oHAAAVu58hZzcj5jQKIW3TMfX3A,20259101735592112,?急急急，十万火急！！！量化模型已经发出信号了  重磅#【内部产品策略.】来了，把握性真的非常强，60开头、20元左右，2000元小资金就可以跟上#机器人+#军工+#减速器概念，国资委控股，政策性直接受益股，操作性非常强，短线操作快进快出！一定要跟上争取明天找小杨报喜?680元/12个月办理买票回复【8】,一次一只票,5,黄线,消息中明确强调每次精选一只股票，符合规则中的“每次精选一只”表述。,"120,134",确定违规项
69e85d16d5832da4575f3b124fc9dc27,20259101735592112,wmGo3oHAAAVu58hZzcj5jQKIW3TMfX3A,20250919225405946027,227211447127215690_1754462924321_external,ww4d1e2b07609fb8b5_single_202508,wmGo3oHAAAVu58hZzcj5jQKIW3TMfX3A,20259101735592112,快回我[转圈]机会不容错过，就是这【黄金杯突破模型】好票?老师非常看好                                                            ...                     ?今日股池【周中王策略金股】㊙【代码】：60*****㊙【股价】：20元左右（小资金学员福利、2000元就可以参与）㊙【板块】：人形机器人概念✔该股【黄金杯模型初筛】基本面、资金面、技术面优良，短线有主升爆发潜力的个股！✔然后【老师复筛】：紧跟热点多角度筛选，买卖信息一应俱全，省心又省力！（投资有风险 入市需谨慎）[福]【世界机器人】大会马上召开，#该策略就是提前埋伏这个重点风口的、目前股价还在低位，含金量高+质量高。680优惠办理跟上速回小杨数字【8】[炸弹]【680/1年】优惠最后2天，对公办理：https://abctougu.com/2151（马上安排买股池金股）,一次一只票,5,黄线,消息中明确强调每次精选一只股票，符合规则中的“每次精选一只”表述。,"-1,-1",确定违规项
69e85d16d5832da4575f3b124fc9dc27,20259101735592112,wmGo3oHAAAVu58hZzcj5jQKIW3TMfX3A,20250919225405946027,3133175462914416867_1754463257270_external,ww4d1e2b07609fb8b5_single_202508,wmGo3oHAAAVu58hZzcj5jQKIW3TMfX3A,20259101735592112,错过绝对拍大腿啊   最新的【人形机器人】低位强龙标的                          ...   [转圈]60开头股价20元左右，底部低吸起涨[转圈]经典【黄金杯突破】模型，跟7.30号入选的股池【长城军工】一样的选股模型！?680/年办理好直接跟票，跟上速回【8】,一次一只票,5,黄线,消息中明确强调每次精选一只股票，符合规则中的“每次精选一只”表述。,"123,135",确定违规项
69e85d16d5832da4575f3b124fc9dc27,20259101735592112,wmGo3oHAAAVu58hZzcj5jQKIW3TMfX3A,20250919225405946027,7458665086363600661_1754474534322_external,ww4d1e2b07609fb8b5_single_202508,wmGo3oHAAAVu58hZzcj5jQKIW3TMfX3A,20259101735592112,行情这么好，真的不试试我们付费产品服务吗？                             .....#合作12个月我保证：[福]①每天都有股池热点短线策略，和上面的股池【#华胜天成  长城军工.】同样的服务！[福]②微信通知，买卖区间提示都有[福]③680对公办理，有合同有发票[福]④手里被套个股，给到您专业分析[福]⑤小杨和高级助教微信陪伴服务 ?680元服务您12个月，平均一天1元多，可微信、支付宝，合同发票都有，直接微信接收到我们的精 选策略，有买卖价格区间提示，#优惠最后名额，【优惠+好票+服务】通通给到您了，您真的别犹豫了！[玫瑰]确认办理回小杨：“8”，今天还有买一送三十，价值万元福利礼包送您！,以退款为营销卖点,10,红线,消息中明确提到可以退款，并且主动告知具体的退款方案，符合规则中的“随时可以退”和“不满意可以退”表述。,"130,144",确定违规项
9aa48e7c6ae6ad8155aef2b95cf0ba23,20253282119362141,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20250919232021124350,13537882488760948753_1751279184134_external,ww4d1e2b07609fb8b5_single_202506,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20253282119362141,如果非得需要一个理由才能打动您，我给你说以下三点理由，行不行？[拳头]#理由一：实力强[红包]周四早参票【#中光学.】涨停，3天2板[红包]上周早参票【#中京电子.】T+5涨超20%+++[红包]上周早参票【#波长光电.】涨超20%++[红包]上周早参票【#奥瑞德.】强势2板涨停[红包]发您的早参票【#长城军工.】多次涨停，持续创新高[福]内部股池金股【#长城军工601606.】9天8板涨停[福]内部股池金股【#常青科技603125.】低吸后，强势涨停[拳头]#理由二：服务好?学员张哥：跟上内部2支票#盈利超18800元?学员徐哥：跟上内部2支票#盈利超8000元?学员贺哥：跟上内部2支票#盈利超1000多====[礼物]#理由三：优惠大[凋谢]原价 2980/6个月[玫瑰]现618钜惠：520/18个月#平均一天仅0.9元，一瓶水，一根烟钱都不到，绝对超值！====[拥抱]如果您现在自己操作不好，信我们31年历史的大平台一次吧，#今天一天我们把握到7支涨停，小靳的服务绝不让您吃亏，带您办一个，明天开盘股池【核心强龙金股】直接跟，争取赚钱也来报喜，好啊么？？?回复【6】内部都有什么服务？     ⭕回复【8】好，信你一次，520办一个[礼物]520/18个月优惠倒计时最后【5.5小时】，微信对公办理通道：https://abctougu.cn/248719（办好，明天实战跟票）,对标客户收益,5,黄线,消息中明确表示‘学员张哥：跟上内部2支票#盈利超18800元’，暗示新客户也能获得类似的收益。,"241,263",确定违规项
9aa48e7c6ae6ad8155aef2b95cf0ba23,20253282119362141,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20250919232021124350,13689896472472584424_1751285904145_external,ww4d1e2b07609fb8b5_single_202506,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20253282119362141,不止的票好，?不同时间加入的客户也都在报喜?蒋姐6.17号加入：报喜#今天又赚钱了、跟你们合作后没亏过钱！?陈姐6.18号加入：股票账户刚开，就2-3千操作，报喜#盈利400?王哥6.22号加入：今天来报喜，#跟我们买了3支票全部获利！?李哥6.23号加入：合作第三天就来报喜#获利超2000?孙姐6.24号加入：今天来报喜#收获涨停！======[加油]真的，同样的行情下，加入和不加入真的两种结果，这种行情，与其您一个人在股市上摸索乱买亏钱被套，还不如花点小钱跟我们专业的机构试试，#不要再看着别人赚钱了！[發]不管什么行情下，我们内部依旧在逆势把握涨停，趁520/18个月优惠最后【4小时】，带您办一个，争取也像上面学员一样来找我报喜如何？[玫瑰]回复【6】再介绍下服务[玫瑰]回复【8】行，520不贵，办一个试试[礼物]【520/18个月】优惠最后【4小时】对公办理：https://abctougu.cn/248719（办好，明天直接实战跟票）,对标客户收益,5,黄线,消息中明确表示‘蒋姐6.17号加入：报喜#今天又赚钱了、跟你们合作后没亏过钱！’，暗示新客户也能获得类似的收益。,"22,53",确定违规项
9aa48e7c6ae6ad8155aef2b95cf0ba23,20253282119362141,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20250919232021124350,11515846238374223541_1751289271075_external,ww4d1e2b07609fb8b5_single_202506,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20253282119362141,对不起[抱拳]我们要涨价了，涨价通知已出                                                                              ...                  ?官方原价：2980/半年❤现在办理：520元/18个月 （#最后3小时）[玫瑰]首先，实力是真的不错，#每天都是有大涨好票提前分享。[玫瑰]其次，费用不高，平均一天不到1块钱，也就是一根烟钱、一瓶水钱，完全可以小资金试试！[玫瑰]再者，加入合作直接微信接收股票，#买进卖出点区间都是直接微信通知。[玫瑰]最后，我们31年正规老牌机构，有正规合同、发票保障您的权益，不会骗您钱，请放心！[拥抱]优惠最后【3小时】，#今晚小靳会加班等您到24点，如果您还在做股票，我真心建议您合作一把试试，小靳务绝对让您满意，好吗？⭕回复【6】：具体有什么服务?回复【8】：信你一次，520合作试试[爱心]520/18个月最后【3小时】办理链接：https://abctougu.cn/248719 （直接点击办理，定用心服务）,买入卖出点位（非区间）人工提醒,5,黄线,消息中明确表示‘买进卖出点区间都是直接微信通知’，明确强调盘中或实时人工电话通知操作和人工提醒服务。,"252,267",确定违规项
9aa48e7c6ae6ad8155aef2b95cf0ba23,20253282119362141,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20250919232021124350,5438847197045061045_1753620050151_external,ww4d1e2b07609fb8b5_single_202507,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20253282119362141,不止是文哥?您再看看邓姐半个月，#6次报喜、7次获利的经历！?邓姐加入合作半个月，#6次报喜盈利7万多、邓姐说一边旅游、一边盈利何乐不为！[庆祝]第一次报喜：盈利：#7387元[庆祝]第二次报喜：盈利：#13921元[庆祝]第三次报喜：盈利：#10394元[庆祝]第四次报喜：盈利：#浮盈9832元[庆祝]第五次报喜：盈利：#18010元[庆祝]第六次连续两只报喜：盈利：#浮盈13400多 [發]邓姐说：除了股票【中信出版】目前亏损、其他都是赚钱出来的、#现在一边旅游一边盈利、感谢亚商投顾?一次二次赚钱是运气，连续7次获利、盈利7万多、是不是就是实力了呢？加入之后：和邓姐一样，什么都不用管，#好票每天直接微信通知、告诉您买什么票、代码+买卖区间都有，您跟着买就行了[加油]当下市场震荡分化行情最考验专业性，现在就有一个520低成本改变的机会，如果您自己操作不好，那就像邓姐一样，花点小钱跟我们31年专业机构合作试试如何？[玫瑰]回复【6】一次几只票？买卖都有提示吗？[玫瑰]回复【8】行吧，520办一个，别让我失望,突出时间与收益的对比,5,黄线,员工明确描述了邓姐在半个月内多次报喜盈利的具体金额，符合突出时间与收益对比的违规行为。,"-1,-1",确定违规项
9aa48e7c6ae6ad8155aef2b95cf0ba23,20253282119362141,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20250919232021124350,5438847197045061045_1753620050151_external,ww4d1e2b07609fb8b5_single_202507,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20253282119362141,不止是文哥?您再看看邓姐半个月，#6次报喜、7次获利的经历！?邓姐加入合作半个月，#6次报喜盈利7万多、邓姐说一边旅游、一边盈利何乐不为！[庆祝]第一次报喜：盈利：#7387元[庆祝]第二次报喜：盈利：#13921元[庆祝]第三次报喜：盈利：#10394元[庆祝]第四次报喜：盈利：#浮盈9832元[庆祝]第五次报喜：盈利：#18010元[庆祝]第六次连续两只报喜：盈利：#浮盈13400多 [發]邓姐说：除了股票【中信出版】目前亏损、其他都是赚钱出来的、#现在一边旅游一边盈利、感谢亚商投顾?一次二次赚钱是运气，连续7次获利、盈利7万多、是不是就是实力了呢？加入之后：和邓姐一样，什么都不用管，#好票每天直接微信通知、告诉您买什么票、代码+买卖区间都有，您跟着买就行了[加油]当下市场震荡分化行情最考验专业性，现在就有一个520低成本改变的机会，如果您自己操作不好，那就像邓姐一样，花点小钱跟我们31年专业机构合作试试如何？[玫瑰]回复【6】一次几只票？买卖都有提示吗？[玫瑰]回复【8】行吧，520办一个，别让我失望,突出本金与收益的对比,5,黄线,员工明确描述了邓姐的具体盈利情况，如“盈利7万多”，并强调了旅游和盈利的关系，符合突出本金与收益对比的违规行为。,"199,227",确定违规项
9aa48e7c6ae6ad8155aef2b95cf0ba23,20253282119362141,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20250919232021124350,15949643246215702517_1753623215113_external,ww4d1e2b07609fb8b5_single_202507,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20253282119362141,是这样吗？                     ....                        [爱心]一说好票您心动了....    [凋谢]一说付费您犹豫了....[加油]成功只有2条路：要么自己绝对优秀！要么和优秀的人合作！为什么股市赚钱都是机构和游资呢？因为机构的消息面肯定比散户知道的多得多，机构是一群人的智慧，而您是一个人的智慧。?邓姐半个月、6次报喜盈利七万多，人还在外面旅游着，付出的也不过520而已，！真的、好票参与到远不止520的价值，咱们也果断合作一次，争取赚个大红包，如何？[玫瑰]回复【8】信你一次，520办一个试试！,对标客户收益,5,黄线,员工明确表示客户加入后可以像邓姐一样赚钱，符合对标客户收益的违规行为。,"244,255",确定违规项
9aa48e7c6ae6ad8155aef2b95cf0ba23,20253282119362141,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20250919232021124350,4181095052967621042_1753627163152_external,ww4d1e2b07609fb8b5_single_202507,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20253282119362141,7板、6板、3板、这么多涨停、连.板好票?值得您520元合作一期试试吗？[红包]股池金股【长城军工】13.3元低吸、涨到26.29、8天7.板、大涨超100个点[红包]股池金股【京北方】14.9元低吸、涨到25.6元，5天3.板，大涨超60个点[红包]股池金股【宏和科技】12.1低吸、涨到24.51、多次涨停、大涨超100个点[红包]股池金股【国轩高科】26.6低吸、涨到34.5、走出3连.板、大涨超40个点[红包]股池金股【兰生股份】87元低吸、涨到14.49、6连.板、大涨超80个点[红包]股池金股【力生制药】19.9低吸、涨到26.2元、4连.板、大涨超45个点[红包]股池金股【北方稀土】23.5低吸、涨到39元、多次涨停、大涨超60个点[红包]股池金股【中钨高新】12.1低吸、涨到19.5、4连.板、大涨超65个点[红包]股池金股【神驰机电】29.5低吸、涨到34.66、4天2次涨停、大涨超25个点?【罗姐】：#520给了我惊喜，真的太牛了 ?【徐哥】：#这么多平台我选择了你们、真的是缘分、没有选错?想赚钱就翻翻聊天记录、这些好票小靳很多都给您分享过、【长城军工】7 板免费给您分享过吧！【兰生股份】6 板免费给您分享过吧！【中钨高新】第一个板就免费给您分享的吧！实实在在的在带我们内部学员赚钱！听小靳一次、现在行情好、不要在市场最赚钱的时候选择了观望错过，就520元果断一次好吗？[玫瑰]好的、信你一次、520合作一期试试，回复【8】[炸弹]520/16个月优惠办理链接：https://abctougu.cn/248719（?点击链接支付、明天100%有好票）,突出时间与收益的对比,5,黄线,员工明确描述了多只股票在短时间内大幅上涨的具体情况，符合突出时间与收益对比的违规行为。,"-1,-1",确定违规项
9aa48e7c6ae6ad8155aef2b95cf0ba23,20253282119362141,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20250919232021124350,18401974033000189304_1753630683164_external,ww4d1e2b07609fb8b5_single_202507,wmGo3oHAAA8n4lE2qoTmFJ8MV4frRP0Q,20253282119362141,#赚20个点，赚5千多[庆祝]明天大机会?520合作一期试试？     .                                                   ?明天是我们一周一次股池【抢彩头金股】低吸进场，我们内部#拳头产品，操作性是最高的。带您看看往期抢彩头战绩：[红包]7.7日股池抢彩头【#海德股份.】低吸后涨超20%+[红包]7.14日股池抢彩头【#深桑达A.】低吸后涨超12.86%[红包]7.21日股池抢彩头【#中国稀土.】低吸后，涨超13.1%[發]学员李大哥：跟上报喜#赚20个点，浮盈5千多[發]学员张大哥：跟上报喜#赚2200元[發]学员沈大哥：跟上报喜#赚3838元（部分客户反馈不代表所有）=====[加油]明天内部股池【抢彩头金股】是内部口碑好票，也是内部学员必买好票，跟上的学员确实收获都不错，如果您自己没有选股方向把握不好买卖 点，您真的可以考虑花个小小的520合作一把，跟上明日重磅股池【抢彩头金股】操作，争取赚钱了也像他们一样来报喜，可行？?回复【1】新手小资金能跟吗？?回复【8】可以，520不贵，办一个试试[礼物]【520元/16个月】优惠对公办理通道：https://abctougu.cn/248719【?点击链接办理，明天开盘100%有好票】,突出时间与收益的对比,5,黄线,员工明确描述了多只股票在短时间内大幅上涨的具体情况，符合突出时间与收益对比的违规行为。,"-1,-1",确定违规项
